时间量(s),阀门开度(%),海拔(m),坡度(‰),速度v（km/h）,隧道长度(m),每1s,每3s
26.703,100,1079.4,16,400,5000,0.00779,0.0128
26.70868,100,1079.7,16,400,5000,0.00772,0.01269
26.71539,100,1080,16,400,5000,0.00761,0.01258
26.71999,100,1080.3,16,400,5000,0.00756,0.0125
26.73104,100,1080.6,16,400,5000,0.00744,0.01231
26.74488,100,1080.9,16,400,5000,0.00732,0.0121
26.74958,100,1081.2,16,400,5000,0.00736,0.01206
26.75576,100,1081.5,16,400,5000,0.00732,0.01198
26.76182,100,1081.8,16,400,5000,0.00728,0.01194
26.77186,100,1082.1,16,400,5000,0.00723,0.01181
26.78508,100,1082.4,16,400,5000,0.00717,0.01163
26.78826,100,1082.7,16,400,5000,0.00714,0.01159
26.79245,100,1083,16,400,5000,0.00715,0.01157
26.79796,100,1083.3,16,400,5000,0.00712,0.0115
26.8049,100,1083.6,16,400,5000,0.00704,0.0114
26.80965,100,1083.9,16,400,5000,0.00697,0.01133
26.82059,100,1084.2,16,400,5000,0.00691,0.01119
26.83458,100,1084.5,16,400,5000,0.00682,0.01106
26.83918,100,1084.8,16,400,5000,0.00681,0.01102
26.84523,100,1085.1,16,400,5000,0.00677,0.01094
26.85146,100,1085.4,16,400,5000,0.00672,0.0109
26.85572,100,1085.7,16,400,5000,0.0068,0.0109
26.867,100,1086,16,400,5000,0.00665,0.01075
26.88054,100,1086.3,16,400,5000,0.00665,0.01075
26.88544,100,1086.6,16,400,5000,0.0066,0.0107
26.8919,100,1086.9,16,400,5000,0.00662,0.01065
26.8976,100,1087.2,16,400,5000,0.00662,0.01065
26.90789,100,1087.5,16,400,5000,0.00657,0.01054
26.92143,100,1087.8,16,400,5000,0.00642,0.01038
26.92504,100,1088.1,16,400,5000,0.00641,0.01037
26.92979,100,1088.4,16,400,5000,0.00635,0.01031
26.93603,100,1088.7,16,400,5000,0.00635,0.01028
26.94201,100,1089,16,400,5000,0.00627,0.01021
26.95211,100,1089.3,16,400,5000,0.00623,0.01008
26.9654,100,1089.6,16,400,5000,0.00621,0.00995
26.96869,100,1089.9,16,400,5000,0.00618,0.00992
26.97301,100,1090.2,16,400,5000,0.00615,0.00986
26.9787,100,1090.5,16,400,5000,0.00613,0.00979
26.9854,100,1090.8,16,400,5000,0.00613,0.00979
26.99,100,1091.1,16,400,5000,0.00613,0.00972
27.00105,100,1091.4,16,400,5000,0.00612,0.00972
27.01489,100,1091.7,16,400,5000,0.00614,0.00972
27.01959,100,1092,16,400,5000,0.0061,0.00968
27.02577,100,1092.3,16,400,5000,0.00618,0.00968
27.03183,100,1092.6,16,400,5000,0.00612,0.00963
27.04187,100,1092.9,16,400,5000,0.00611,0.00953
27.05509,100,1093.2,16,400,5000,0.00602,0.00938
27.05828,100,1093.5,16,400,5000,0.00598,0.00935
27.06247,100,1093.8,16,400,5000,0.00597,0.00934
27.06799,100,1094.1,16,400,5000,0.00592,0.00928
27.07492,100,1094.4,16,400,5000,0.00584,0.0092
27.07967,100,1094.7,16,400,5000,0.00579,0.00916
27.09061,100,1095,16,400,5000,0.0057,0.009
27.10459,100,1095.3,16,400,5000,0.00553,0.00887
27.1092,100,1095.6,16,400,5000,0.00556,0.00885
27.11526,100,1095.9,16,400,5000,0.00551,0.00877
27.12147,100,1096.2,16,400,5000,0.00543,0.00878
27.12573,100,1096.5,16,400,5000,0.0054,0.00873
27.13701,100,1096.8,16,400,5000,0.00524,0.00865
27.15055,100,1097.1,16,400,5000,0.00511,0.00854
27.15546,100,1097.4,16,400,5000,0.00511,0.00847
27.16192,100,1097.7,16,400,5000,0.00506,0.00845
27.16761,100,1098,16,400,5000,0.00505,0.00846
27.17791,100,1098.3,16,400,5000,0.00498,0.0084
27.19145,100,1098.6,16,400,5000,0.00509,0.00847
27.19507,100,1098.9,16,400,5000,0.00505,0.00843
27.19982,100,1099.2,16,400,5000,0.005,0.00845
27.20608,100,1099.5,16,400,5000,0.00495,0.00837
27.21204,100,1099.8,16,400,5000,0.00493,0.00844
27.22215,100,1100.1,16,400,5000,0.00481,0.00835
27.23546,100,1100.4,16,400,5000,0.00463,0.0082
27.23876,100,1100.7,16,400,5000,0.00462,0.00824
27.2431,100,1101,16,400,5000,0.00457,0.00819
27.24882,100,1101.3,16,400,5000,0.00457,0.00814
27.25549,100,1101.6,16,400,5000,0.00453,0.00823
27.26006,100,1101.9,16,400,5000,0.00451,0.00824
27.27112,100,1102.2,16,400,5000,0.00448,0.00831
27.28494,100,1102.5,16,400,5000,0.00448,0.00836
27.28966,100,1102.8,16,400,5000,0.00447,0.00845
27.29586,100,1103.1,16,400,5000,0.00452,0.00843
27.30189,100,1103.4,16,400,5000,0.00447,0.00855
27.31195,100,1103.7,16,400,5000,0.00445,0.00859
27.3252,100,1104,16,400,5000,0.00445,0.00859
27.32842,100,1104.3,16,400,5000,0.00446,0.00857
27.33265,100,1104.6,16,400,5000,0.00443,0.00867
27.33823,100,1104.9,16,400,5000,0.00443,0.00864
27.34508,100,1105.2,16,400,5000,0.0044,0.0086
27.34978,100,1105.5,16,400,5000,0.00444,0.00871
27.36076,100,1105.8,16,400,5000,0.00443,0.00873
27.37469,100,1106.1,16,400,5000,0.00441,0.00884
27.37933,100,1106.4,16,400,5000,0.00441,0.0088
27.38543,100,1106.7,16,400,5000,0.00443,0.00879
27.39159,100,1107,16,400,5000,0.00443,0.00898
27.40157,100,1107.3,16,400,5000,0.00452,0.00905
27.41469,100,1107.6,16,400,5000,0.00457,0.00906
27.41775,100,1107.9,16,400,5000,0.0046,0.00904
27.42177,100,1108.2,16,400,5000,0.00456,0.00915
27.42706,100,1108.5,16,400,5000,0.0046,0.00913
27.43403,100,1108.8,16,400,5000,0.00464,0.00913
27.43906,100,1109.1,16,400,5000,0.0046,0.00925
27.44981,100,1109.4,16,400,5000,0.00459,0.00929
27.46395,100,1109.7,16,400,5000,0.00463,0.00934
27.46836,100,1110,16,400,5000,0.00465,0.00932
27.47416,100,1110.3,16,400,5000,0.00468,0.00932
27.48072,100,1110.6,16,400,5000,0.00464,0.00938
27.48522,100,1110.9,16,400,5000,0.0046,0.00938
27.49633,100,1111.2,16,400,5000,0.00465,0.0095
27.51008,100,1111.5,16,400,5000,0.00466,0.00948
27.51484,100,1111.8,16,400,5000,0.00465,0.0096
27.52111,100,1112.1,16,400,5000,0.00465,0.0096
27.52706,100,1112.4,16,400,5000,0.00462,0.00971
27.53718,100,1112.7,16,400,5000,0.00457,0.00972
27.55049,100,1113,16,400,5000,0.00448,0.00968
27.55381,100,1113.3,16,400,5000,0.00446,0.00967
27.55816,100,1113.6,16,400,5000,0.00446,0.00967
27.5639,100,1113.9,16,400,5000,0.00448,0.00967
27.57054,100,1114.2,16,400,5000,0.00446,0.00972
27.5751,100,1114.5,16,400,5000,0.00444,0.00974
27.58618,100,1114.8,16,400,5000,0.00445,0.00969
27.59998,100,1115.1,16,400,5000,0.00446,0.00972
27.6047,100,1115.4,16,400,5000,0.00447,0.0097
27.61092,100,1115.7,16,400,5000,0.00446,0.00979
27.61693,100,1116,16,400,5000,0.00445,0.00978
27.62701,100,1116.3,16,400,5000,0.00442,0.00976
27.64027,100,1116.6,16,400,5000,0.00444,0.00972
27.64352,100,1116.9,16,400,5000,0.00443,0.00971
27.64779,100,1117.2,16,400,5000,0.00444,0.00976
27.6534,100,1117.5,16,400,5000,0.00444,0.00973
27.6602,100,1117.8,16,400,5000,0.0044,0.00973
27.66486,100,1118.1,16,400,5000,0.00436,0.00969
27.67587,100,1118.4,16,400,5000,0.00431,0.00965
27.68976,100,1118.7,16,400,5000,0.0044,0.00965
27.69442,100,1119,16,400,5000,0.00443,0.00964
27.70056,100,1119.3,16,400,5000,0.00444,0.00962
27.70668,100,1119.6,16,400,5000,0.0044,0.00963
27.71668,100,1119.9,16,400,5000,0.00446,0.0096
27.72984,100,1120.2,16,400,5000,0.00456,0.00954
27.73294,100,1120.5,16,400,5000,0.00453,0.00951
27.73703,100,1120.8,16,400,5000,0.00456,0.00948
27.7424,100,1121.1,16,400,5000,0.00456,0.00944
27.74947,100,1121.4,16,400,5000,0.00448,0.00936
27.75436,100,1121.7,16,400,5000,0.00444,0.00932
27.76521,100,1122,16,400,5000,0.00446,0.00924
27.77931,100,1122.3,16,400,5000,0.00439,0.00918
27.78383,100,1122.6,16,400,5000,0.00438,0.0092
27.78978,100,1122.9,16,400,5000,0.00434,0.00916
27.79614,100,1123.2,16,400,5000,0.00431,0.00912
27.80051,100,1123.5,16,400,5000,0.00429,0.00911
27.81172,100,1123.8,16,400,5000,0.00425,0.00902
27.82534,100,1124.1,16,400,5000,0.00426,0.00907
27.83019,100,1124.4,16,400,5000,0.00423,0.00904
27.83656,100,1124.7,16,400,5000,0.00419,0.00909
27.84237,100,1125,16,400,5000,0.00418,0.00908
27.85259,100,1125.3,16,400,5000,0.00416,0.00913
27.86603,100,1125.6,16,400,5000,0.00416,0.00918
27.86951,100,1125.9,16,400,5000,0.00415,0.00922
27.8741,100,1126.2,16,400,5000,0.00415,0.00922
27.88012,100,1126.5,16,400,5000,0.0041,0.00927
27.88638,100,1126.8,16,400,5000,0.00408,0.00927
27.89067,100,1127.1,16,400,5000,0.00404,0.00927
27.90193,100,1127.4,16,400,5000,0.00403,0.00938
27.91549,100,1127.7,16,400,5000,0.00403,0.00952
27.92038,100,1128,16,400,5000,0.00401,0.00949
27.92682,100,1128.3,16,400,5000,0.00398,0.00947
27.93254,100,1128.6,16,400,5000,0.00393,0.00951
27.94282,100,1128.9,16,400,5000,0.00385,0.0095
27.95634,100,1129.2,16,400,5000,0.00376,0.00946
27.95991,100,1129.5,16,400,5000,0.00374,0.00945
27.96462,100,1129.8,16,400,5000,0.00374,0.00947
27.97082,100,1130.1,16,400,5000,0.00371,0.00943
27.97686,100,1130.4,16,400,5000,0.00367,0.00942
27.98691,100,1130.7,16,400,5000,0.00367,0.00944
28.00014,100,1131,16,400,5000,0.00367,0.00945
28.00335,100,1131.3,16,400,5000,0.00365,0.00943
28.00756,100,1131.6,16,400,5000,0.00362,0.00941
28.0131,100,1131.9,16,400,5000,0.00358,0.00936
28.02,100,1132.2,16,400,5000,0.00353,0.00931
28.02472,100,1132.5,16,400,5000,0.0035,0.00929
28.03568,100,1132.8,16,400,5000,0.00342,0.00921
28.04964,100,1133.1,16,400,5000,0.0034,0.00918
28.05426,100,1133.4,16,400,5000,0.0034,0.00918
28.06034,100,1133.7,16,400,5000,0.0034,0.00918
28.06653,100,1134,16,400,5000,0.0034,0.00918
28.07648,100,1134.3,16,400,5000,0.00336,0.00914
28.08958,100,1134.6,16,400,5000,0.00328,0.00906
28.0926,100,1134.9,16,400,5000,0.00328,0.00906
28.09658,100,1135.2,16,400,5000,0.00327,0.00905
28.10182,100,1135.5,16,400,5000,0.00324,0.00902
28.10871,100,1135.8,16,400,5000,0.0032,0.00898
28.11384,100,1136.1,16,400,5000,0.00316,0.00894
28.12452,100,1136.4,16,389,5000,0.00314,0.00892
28.13857,100,1136.7,16,390,5000,0.00308,0.00887
28.14286,100,1137,16,391,5000,0.00308,0.00887
28.1485,100,1137.3,16,392,5000,0.00308,0.00887
28.15527,100,1137.6,16,393,5000,0.00302,0.00881
28.15991,100,1137.9,16,394,5000,0.003,0.00878
28.17093,100,1138.2,16,395,5000,0.00295,0.00874
28.1848,100,1138.5,16,396,5000,0.00285,0.00864
28.18948,100,1138.8,16,400,5000,0.00283,0.00861
28.19563,100,1139.1,16,400,5000,0.00281,0.0086
28.20173,100,1139.4,16,400,5000,0.00279,0.00857
28.21174,100,1139.7,16,400,5000,0.00274,0.00853
28.22492,100,1140,16,400,5000,0.00274,0.00853
28.22805,100,1140.3,16,400,5000,0.00274,0.00853
28.23218,100,1140.6,16,403,5000,0.00274,0.00853
28.2376,100,1140.9,16,400,5000,0.0027,0.00848
28.24465,100,1141.2,16,400,5000,0.00264,0.00842
28.24949,100,1141.5,16,400,5000,0.0026,0.00838
28.26037,100,1141.8,16,400,5000,0.00258,0.00837
28.27442,100,1142.1,16,400,5000,0.00258,0.00837
28.27898,100,1142.4,16,400,5000,0.00258,0.00837
28.28497,100,1142.7,16,400,5000,0.00254,0.00832
28.29128,100,1143,16,405,5000,0.00249,0.00828
28.2956,100,1143.3,16,406,5000,0.00247,0.00825
28.30683,100,1143.6,16,407,5000,0.0024,0.00819
28.32043,100,1143.9,16,408,5000,0.00229,0.00807
28.3253,100,1144.2,16,409,5000,0.00226,0.00805
28.33171,100,1144.5,16,410,5000,0.00226,0.00805
28.33747,100,1144.8,16,405,5000,0.00222,0.008
28.34772,100,1145.1,16,406,5000,0.00217,0.00795
28.3612,100,1145.4,16,407,5000,0.00217,0.00795
28.36473,100,1145.7,16,408,5000,0.00216,0.00795
28.36939,100,1146,16,400,5000,0.00215,0.00793
28.37551,100,1146.3,16,400,5000,0.00211,0.00789
28.38165,100,1146.6,16,400,5000,0.00206,0.00785
28.39164,100,1146.9,16,400,5000,0.00197,0.00776
28.40478,100,1147.2,16,400,5000,0.00187,0.00765
28.40787,100,1147.5,16,400,5000,0.00186,0.00764
28.41193,100,1147.8,16,405,5000,0.00182,0.00761
28.41727,100,1148.1,16,406,5000,0.00178,0.00756
28.42431,100,1148.4,16,397,5000,0.00173,0.00751
28.42925,100,1148.7,16,408,5000,0.00169,0.00747
28.44006,100,1149,16,400,5000,0.00162,0.0074
28.45421,100,1149.3,16,400,5000,0.00153,0.00732
28.4587,100,1149.6,16,400,5000,0.0015,0.00728
28.4646,100,1149.9,16,400,5000,0.00146,0.00724
28.47102,100,1150.2,16,400,5000,0.00143,0.00721
28.47542,100,1150.5,16,399,5000,0.00141,0.00719
28.48661,100,1150.8,16,400,5000,0.00137,0.00716
28.50027,100,1151.1,16,401,5000,0.00137,0.00716
28.50509,100,1151.4,16,402,5000,0.00137,0.00716
28.51144,100,1151.7,16,403,5000,0.00137,0.00716
28.51728,100,1152,16,400,5000,0.00137,0.00716
28.52747,100,1152.3,16,400,5000,0.00137,0.00716
28.54088,100,1152.6,16,400,5000,0.00137,0.00716
28.54432,100,1152.9,16,400,5000,0.00137,0.00715
28.54884,100,1153.2,16,400,5000,0.00134,0.00713
28.55478,100,1153.5,16,400,5000,0.00131,0.0071
28.56115,100,1153.8,16,395,5000,0.00126,0.00704
28.56551,100,1154.1,16,385,5000,0.00123,0.00701
28.57672,100,1154.4,16,386,5000,0.00115,0.00694
28.59035,100,1154.7,16,387,5000,0.00108,0.00687
28.59519,100,1155,16,388,5000,0.00108,0.00687
28.60157,100,1155.3,16,400,5000,0.00108,0.00687
28.60737,100,1155.6,16,400,5000,0.00108,0.00687
28.61759,100,1155.9,16,400,5000,0.00108,0.00687
28.63104,100,1156.2,16,400,5000,0.00108,0.00687
28.63452,100,1156.5,16,400,5000,0.00108,0.00687
28.63911,100,1156.8,16,400,5000,0.00108,0.00687
28.64514,100,1157.1,16,400,5000,0.00108,0.00687
28.65139,100,1157.4,16,400,5000,0.00108,0.00687
28.65568,100,1157.7,16,400,5000,0.00108,0.00687
28.66694,100,1158,16,404,5000,0.00108,0.00687
28.6805,100,1158.3,16,400,5000,0.00108,0.00687
28.68539,100,1158.6,16,400,5000,0.00108,0.00687
28.69183,100,1158.9,16,400,5000,0.00108,0.00687
28.69755,100,1159.2,16,400,5000,0.00108,0.00687
28.70783,100,1159.5,16,400,5000,0.00108,0.00687
28.72135,100,1159.8,16,400,5000,0.00108,0.00687
28.72493,100,1160.1,16,400,5000,0.00108,0.00687
28.72964,100,1160.4,16,400,5000,0.00108,0.00687
28.73584,100,1160.7,16,400,5000,0.00108,0.00687
28.74187,100,1161,16,400,5000,0.00108,0.00687
28.75194,100,1161.3,16,400,5000,0.00108,0.00687
28.76518,100,1161.6,16,401,5000,0.00108,0.00687
28.76839,100,1161.9,16,400,5000,0.00108,0.00687
28.77262,100,1162.2,16,400,5000,0.00108,0.00687
28.77818,100,1162.5,16,400,5000,0.00108,0.00687
28.78505,100,1162.8,16,400,5000,0.00108,0.00687
28.78976,100,1163.1,16,400,5000,0.00108,0.00687
28.80073,100,1163.4,16,404,5000,0.00108,0.00687
28.81467,100,1163.7,16,400,5000,0.00108,0.00687
28.8193,100,1164,16,400,5000,0.00108,0.00687
28.82539,100,1164.3,16,401,5000,0.00108,0.00687
28.83157,100,1164.6,16,400,5000,0.00108,0.00687
28.84153,100,1164.9,16,400,5000,0.00108,0.00687
28.85464,100,1165.2,16,400,5000,9E-4,0.00687
28.85769,100,1165.5,16,399,5000,9E-4,0.00687
28.86169,100,1165.8,16,400,5000,8.9E-4,0.00687
28.86696,100,1166.1,16,400,5000,8.9E-4,0.00687
28.87389,100,1166.4,16,385,5000,8.9E-4,0.00687
28.87896,100,1166.7,16,400,5000,8.9E-4,0.00687
28.88968,100,1167,16,400,5000,8.9E-4,0.00687
28.90379,100,1167.3,16,375,5000,8.8E-4,0.00687
28.90814,100,1167.6,16,376,5000,8.6E-4,0.00687
28.91387,100,1167.9,16,377,5000,8.6E-4,0.00687
28.92052,100,1168.2,16,400,5000,8.6E-4,0.00687
28.92508,100,1168.5,16,400,5000,8.6E-4,0.00687
28.93616,100,1168.8,16,396,5000,8.4E-4,0.00687
28.94996,100,1169.1,16,397,5000,8E-4,0.00687
28.95469,100,1169.4,16,398,5000,7.9E-4,0.00687
28.9609,100,1169.7,16,400,5000,7.9E-4,0.00687
28.96692,100,1170,16,400,5000,7.5E-4,0.00687
28.97699,100,1170.3,16,400,5000,6.9E-4,0.00687
28.99025,100,1170.6,16,400,5000,7E-4,0.00687
28.99348,100,1170.9,16,400,5000,7.4E-4,0.00687
28.99773,100,1171.2,16,400,5000,7.4E-4,0.00687
29.00333,100,1171.5,16,400,5000,7.8E-4,0.00687
29.01016,100,1171.8,16,400,5000,8.3E-4,0.00687
29.01483,100,1172.1,16,405,5000,8.3E-4,0.00687
29.02583,100,1172.4,16,406,5000,8.8E-4,0.00687
29.03974,100,1172.7,16,407,5000,9.5E-4,0.00687
29.04439,100,1173,16,408,5000,9.6E-4,0.00687
29.05051,100,1173.3,16,409,5000,0.001,0.00687
29.05664,100,1173.6,16,400,5000,0.00102,0.00687
29.06664,100,1173.9,16,400,5000,0.00108,0.00687
29.07978,100,1174.2,16,400,5000,0.0011,0.00687
29.08286,100,1174.5,16,400,5000,0.0011,0.00687
29.08693,100,1174.8,16,400,5000,0.0011,0.00687
29.09227,100,1175.1,16,400,5000,0.0011,0.00687
29.0993,100,1175.4,16,400,5000,0.0011,0.00687
29.10424,100,1175.7,16,400,5000,0.00118,0.00687
29.11505,100,1176,16,399,5000,0.00118,0.00687
29.12921,100,1176.3,16,401,5000,0.00127,0.00687
29.13369,100,1176.6,16,400,5000,0.0013,0.00687
29.13959,100,1176.9,16,400,5000,0.00135,0.00687
29.14602,100,1177.2,16,400,5000,0.00135,0.00687
29.15042,100,1177.5,16,400,5000,0.00143,0.00687
29.1616,100,1177.8,16,405,5000,0.00147,0.00687
29.17527,100,1178.1,16,406,5000,0.00155,0.00687
29.18008,100,1178.4,16,397,5000,0.00155,0.00687
29.18642,100,1178.7,16,408,5000,0.00163,0.00687
29.19227,100,1179,16,400,5000,0.00163,0.00687
29.20246,100,1179.3,16,400,5000,0.00172,0.00687
29.21587,100,1179.6,16,400,5000,0.0019,0.00687
29.2193,100,1179.9,16,400,5000,0.0019,0.00687
29.22381,100,1180.2,16,400,5000,0.0019,0.00687
29.22975,100,1180.5,16,399,5000,0.00194,0.00687
29.23613,100,1180.8,16,400,5000,0.00194,0.00687
29.24049,100,1181.1,16,401,5000,0.00201,0.00687
29.2517,100,1181.4,16,402,5000,0.00216,0.00687
29.26533,100,1181.7,16,403,5000,0.00227,0.00687
29.27017,100,1182,16,400,5000,0.00236,0.00687
29.27654,100,1182.3,16,400,5000,0.00241,0.00687
29.28235,100,1182.6,16,400,5000,0.00241,0.00687
29.29257,100,1182.9,16,400,5000,0.00253,0.00687
29.306,100,1183.2,16,400,5000,0.00276,0.00687
29.30948,100,1183.5,16,400,5000,0.00276,0.00687
29.31405,100,1183.8,16,395,5000,0.00282,0.00687
29.32006,100,1184.1,16,385,5000,0.00288,0.00687
29.32634,100,1184.4,16,386,5000,0.00294,0.00687
29.33064,100,1184.7,16,387,5000,0.00294,0.00687
29.34189,100,1185,16,388,5000,0.00307,0.00687
29.35546,100,1185.3,16,400,5000,0.00324,0.00687
29.36035,100,1185.6,16,400,5000,0.00324,0.00687
29.36677,100,1185.9,16,400,5000,0.00329,0.00687
29.37251,100,1186.2,16,400,5000,0.00337,0.00687
29.38277,100,1186.5,16,400,5000,0.00337,0.00687
29.39627,100,1186.8,16,400,5000,0.00357,0.00687
29.39983,100,1187.1,16,400,5000,0.00365,0.00687
29.40451,100,1187.4,16,400,5000,0.00365,0.00687
29.41068,100,1187.7,16,400,5000,0.00373,0.00685
29.41676,100,1188,16,404,5000,0.00371,0.00683
29.42678,100,1188.3,16,400,5000,0.00384,0.00681
29.43998,100,1188.6,16,400,5000,0.00399,0.00681
29.44312,100,1188.9,16,400,5000,0.00403,0.00681
29.44727,100,1189.2,16,400,5000,0.0041,0.00681
29.45272,100,1189.5,16,400,5000,0.00413,0.00681
29.45974,100,1189.8,16,400,5000,0.00413,0.00681
29.46454,100,1190.1,16,400,5000,0.00424,0.00681
29.47545,100,1190.4,16,400,5000,0.00424,0.00681
29.48948,100,1190.7,16,400,5000,0.0044,0.00681
29.49404,100,1191,16,400,5000,0.00446,0.00681
29.50006,100,1191.3,16,400,5000,0.00453,0.00681
29.50634,100,1191.6,16,401,5000,0.00458,0.00681
29.51064,100,1191.9,16,400,5000,0.00458,0.00681
29.52189,100,1192.2,16,400,5000,0.00471,0.00681
29.53546,100,1192.5,16,400,5000,0.00485,0.00681
29.54034,100,1192.8,16,400,5000,0.00491,0.00681
29.54677,100,1193.1,16,400,5000,0.00496,0.00681
29.55251,100,1193.4,16,404,5000,0.00496,0.00681
29.56277,100,1193.7,16,400,5000,0.00496,0.00681
29.57627,100,1194,16,400,5000,0.0051,0.00681
29.57983,100,1194.3,16,401,5000,0.0051,0.00681
29.58451,100,1194.6,16,400,5000,0.00512,0.00681
29.59067,100,1194.9,16,400,5000,0.00515,0.00681
29.59676,100,1195.2,16,400,5000,0.00524,0.00681
29.60679,100,1195.5,16,399,5000,0.00524,0.00681
29.61998,100,1195.8,16,400,5000,0.00537,0.00681
29.62313,100,1196.1,16,400,5000,0.00537,0.00681
29.62727,100,1196.4,16,385,5000,0.00537,0.00681
29.63272,100,1196.7,16,400,5000,0.0054,0.00681
29.63974,100,1197,16,400,5000,0.00544,0.00681
29.64454,100,1197.3,16,375,5000,0.00544,0.00681
29.65545,100,1197.6,16,376,5000,0.00552,0.00681
29.66948,100,1197.9,16,377,5000,0.00556,0.00681
29.67405,100,1198.2,16,400,5000,0.00559,0.00681
29.68006,100,1198.5,16,400,5000,0.00562,0.00681
29.68634,100,1198.8,16,396,5000,0.00563,0.00681
29.69064,100,1199.1,16,397,5000,0.00563,0.00681
29.70189,100,1199.4,16,398,5000,0.00563,0.00681
29.71547,100,1199.7,16,400,5000,0.00569,0.00681
29.72035,100,1200,16,400,5000,0.00569,0.00681
29.72677,100,1200.3,16,400,5000,0.00569,0.00681
29.73251,100,1200.6,16,400,5000,0.00569,0.00681
29.74277,100,1200.9,16,400,5000,0.00569,0.00681
29.75628,100,1201.2,16,400,5000,0.00569,0.00681
29.75984,100,1201.5,16,400,5000,0.00569,0.00681
29.76452,100,1201.8,16,400,5000,0.00569,0.00681
29.77068,100,1202.1,16,400,5000,0.00574,0.00681
29.77677,100,1202.4,16,400,5000,0.00574,0.00681
29.78679,100,1202.7,16,400,5000,0.00577,0.00681
29.79999,100,1203,16,400,5000,0.00572,0.00676
29.80314,100,1203.3,16,400,5000,0.0057,0.00674
29.80729,100,1203.6,16,400,5000,0.0057,0.00674
29.81275,100,1203.9,16,400,5000,0.0057,0.00674
29.81976,100,1204.2,16,400,5000,0.0057,0.00674
29.82455,100,1204.5,16,400,5000,0.00575,0.00674
29.83546,100,1204.8,16,400,5000,0.00575,0.00674
29.84949,100,1205.1,16,400,5000,0.00587,0.00674
29.85406,100,1205.4,16,400,5000,0.00591,0.00672
29.86008,100,1205.7,16,400,5000,0.00595,0.00672
29.86635,100,1206,16,400,5000,0.00592,0.00669
29.87065,100,1206.3,16,400,5000,0.00595,0.00667
29.8819,100,1206.6,16,400,5000,0.00604,0.00665
29.89547,100,1206.9,16,400,5000,0.00614,0.00665
29.90036,100,1207.2,16,400,5000,0.00619,0.00663
29.90679,100,1207.5,16,400,5000,0.00621,0.0066
29.91252,100,1207.8,16,400,5000,0.00619,0.00658
29.92279,100,1208.1,16,400,5000,0.00625,0.00655
29.9363,100,1208.4,16,400,5000,0.00631,0.00649
29.93986,100,1208.7,16,400,5000,0.00634,0.00648
29.94455,100,1209,16,405,5000,0.00632,0.00645
29.95073,100,1209.3,16,406,5000,0.00636,0.00644
29.95679,100,1209.6,16,397,5000,0.00632,0.0064
29.96683,100,1209.9,16,408,5000,0.00625,0.00631
29.98004,100,1210.2,16,400,5000,0.00618,0.00621
29.98321,100,1210.5,16,400,5000,0.00616,0.00619
29.98738,100,1210.8,16,400,5000,0.00616,0.00617
29.99286,100,1211.1,16,400,5000,0.00613,0.00613
29.99983,100,1211.4,16,400,5000,0.00608,0.00608
30.00461,100,1211.7,16,399,5000,0.00604,0.00604
30.01554,100,1212,16,400,5000,0.00599,0.00599
