时间量(s),阀门开度(%),海拔(m),坡度(‰),速度v（km/h）,隧道长度(m),每1s,每3s,预测最优开度,预测方式
31.64927,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.65378,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.65971,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.6661,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.67048,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.68167,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.69532,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.70015,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.70652,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.71234,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.72255,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.73598,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.73944,100,500,0,400,5000,2.37,197.75,100,直接输出100
31.744,100,500,0,400,5000,2.35,197.75,100,直接输出100
31.75,100,500,0,400,5000,2.35,197.75,100,直接输出100
31.75629,100,500,0,400,5000,2.33,197.75,100,直接输出100
31.76061,100,500,0,400,5000,2.31,197.75,100,直接输出100
31.77185,100,500,0,400,5000,2.22,197.75,100,直接输出100
31.78544,100,500,0,400,5000,2.18,197.75,100,直接输出100
31.79031,100,500,0,400,5000,2.18,197.75,100,直接输出100
31.79672,100,500,0,400,5000,2.18,197.75,100,直接输出100
31.80248,100,500,0,400,5000,2.13,199.89,100,直接输出100
31.81273,100,500,0,400,5000,2.09,201.53,100,直接输出100
31.82622,100,500,0,400,5000,1.96,203.36,100,直接输出100
31.82976,100,500,0,400,5000,1.93,203.36,100,直接输出100
31.83442,100,500,0,400,5000,1.88,205.05,100,直接输出100
31.84056,100,500,0,400,5000,1.81,205.05,100,直接输出100
31.84668,100,500,0,400,5000,1.81,207.03,100,直接输出100
31.85668,100,500,0,400,5000,1.71,208.46,100,直接输出100
31.86984,100,500,0,400,5000,1.65,209.23,100,直接输出100
31.87294,100,500,0,400,5000,1.62,210.45,100,直接输出100
31.87703,100,500,0,400,5000,1.57,210.45,100,直接输出100
31.8824,100,500,0,400,5000,1.52,210.45,100,直接输出100
31.88947,100,500,0,400,5000,1.5,212.32,100,直接输出100
31.89436,100,500,0,400,5000,1.45,212.79,100,直接输出100
31.90521,100,500,0,400,5000,1.6,214.07,100,直接输出100
31.91931,100,500,0,400,5000,1.76,214.48,100,直接输出100
31.92383,100,500,0,400,5000,1.8,215.53,100,直接输出100
31.92978,100,500,0,400,5000,1.83,215.53,100,直接输出100
31.93615,100,500,0,400,5000,1.83,216.74,100,直接输出100
31.94051,100,500,0,400,5000,1.92,217.12,100,直接输出100
31.95172,100,500,0,400,5000,2.14,218.05,100,直接输出100
31.96535,100,500,0,400,5000,2.25,218.67,100,直接输出100
31.97019,100,500,0,400,5000,2.31,218.67,100,直接输出100
31.97656,100,500,0,400,5000,2.36,219.6,100,直接输出100
31.98237,100,500,0,400,5000,2.36,220.06,100,直接输出100
31.99259,100,500,0,400,5000,2.59,220.38,100,直接输出100
32.00603,100,500,0,400,5000,2.88,221.07,100,直接输出100
32.00951,100,500,0,400,5000,3.05,221.07,100,直接输出100
32.0141,100,500,0,400,5000,3.05,221.61,100,直接输出100
32.02013,100,500,0,400,5000,3.17,221.61,100,直接输出100
32.02638,100,500,0,400,5000,3.24,222.3,100,直接输出100
32.03067,100,500,0,400,5000,3.24,222.45,100,直接输出100
32.04193,100,500,0,400,5000,3.52,222.95,100,直接输出100
32.05549,100,500,0,400,5000,4,223.11,100,直接输出100
32.06038,100,500,0,400,5000,4.2,223.51,100,直接输出100
32.06682,100,500,0,400,5000,4.36,223.51,100,直接输出100
32.07254,100,500,0,400,5000,4.72,223.94,100,直接输出100
32.08282,100,500,0,400,5000,4.72,224.23,100,直接输出100
32.09633,100,500,0,400,5000,5.46,224.33,100,直接输出100
32.09991,100,500,0,400,5000,5.68,224.55,100,直接输出100
32.10462,100,500,0,400,5000,5.68,224.55,100,直接输出100
32.11081,100,500,0,400,5000,6.16,224.55,100,直接输出100
32.11686,100,500,0,400,5000,6.16,224.78,100,直接输出100
32.12691,100,500,0,400,5000,6.71,224.94,100,直接输出100
32.14014,100,500,0,400,5000,7.75,225.09,100,直接输出100
32.14334,100,500,0,400,5000,7.75,225.09,100,直接输出100
32.14756,100,500,0,400,5000,8.2,225.2,100,直接输出100
32.1531,100,500,0,400,5000,8.63,225.2,100,直接输出100
32.16,100,500,0,400,5000,8.63,225.2,100,直接输出100
32.16472,100,500,0,400,5000,9.29,225.29,100,直接输出100
32.17568,100,500,0,400,5000,10.38,225.36,100,直接输出100
32.18964,100,500,0,400,5000,11.36,225.38,100,直接输出100
32.19426,100,500,0,400,5000,11.36,225.38,100,直接输出100
32.20034,100,500,0,400,5000,12.33,225.38,100,直接输出100
32.20653,100,500,0,400,5000,12.33,225.38,100,直接输出100
32.21648,100,500,0,400,5000,13.26,225.38,100,直接输出100
32.22958,100,500,0,400,5000,15.09,225.38,100,直接输出100
32.2326,100,500,0,400,5000,15.09,225.38,100,直接输出100
32.23658,100,500,0,400,5000,15.71,225.38,100,直接输出100
32.24181,100,500,0,400,5000,16.37,225.38,100,直接输出100
32.2487,100,500,0,400,5000,16.85,225.38,100,直接输出100
32.25383,100,500,0,400,5000,16.85,225.38,100,直接输出100
32.26451,100,500,0,400,5000,18.28,225.38,100,直接输出100
32.27856,100,500,0,400,5000,20.6,225.38,100,直接输出100
32.28284,100,500,0,400,5000,21.43,225.38,100,直接输出100
32.28848,100,500,0,400,5000,22.24,225.38,100,直接输出100
32.29525,100,500,0,400,5000,22.24,225.38,100,直接输出100
32.2999,100,500,0,400,5000,23.7,225.38,100,直接输出100
32.31091,100,500,0,400,5000,23.7,225.38,100,直接输出100
32.32479,100,500,0,400,5000,27.03,225.38,100,直接输出100
32.32947,100,500,0,400,5000,28.07,225.38,100,直接输出100
32.33561,100,500,0,400,5000,29.04,225.38,100,直接输出100
32.34172,100,500,0,400,5000,28.96,225.38,100,直接输出100
32.35173,100,500,0,400,5000,30.7,225.38,100,直接输出100
32.3649,100,500,0,400,5000,34.55,225.38,100,直接输出100
32.36803,100,500,0,400,5000,35.64,225.38,100,直接输出100
32.37214,100,500,0,400,5000,35.64,225.38,100,直接输出100
32.37755,100,500,0,400,5000,36.97,225.38,100,直接输出100
32.38462,100,500,0,400,5000,37.88,225.38,100,直接输出100
32.38946,100,500,0,400,5000,37.88,225.38,100,直接输出100
32.40034,100,500,0,400,5000,40.13,225.38,100,直接输出100
32.41441,100,500,0,400,5000,44.11,225.38,100,直接输出100
32.41895,100,500,0,400,5000,45.44,225.38,100,直接输出100
32.42493,100,500,0,400,5000,46.89,225.38,100,直接输出100
32.43125,100,500,0,400,5000,47.91,225.38,100,直接输出100
32.43558,100,500,0,400,5000,47.91,225.38,100,直接输出100
32.44682,100,500,0,400,5000,50.6,225.38,100,直接输出100
32.46041,100,500,0,400,5000,55.25,225.38,100,直接输出100
32.46528,100,500,0,400,5000,56.89,225.38,100,直接输出100
32.47168,100,500,0,400,5000,58.36,225.38,100,直接输出100
32.47745,100,500,0,400,5000,58.34,225.38,100,直接输出100
32.48769,100,500,0,400,5000,61.07,225.38,100,直接输出100
32.50117,100,500,0,400,5000,67.08,225.38,100,直接输出100
32.5047,100,500,0,400,5000,67.07,225.38,100,直接输出100
32.50934,100,500,0,400,5000,68.74,225.38,100,直接输出100
32.51545,100,500,0,400,5000,70.47,225.38,100,直接输出100
32.5216,100,500,0,400,5000,70.47,225.38,100,直接输出100
32.53158,100,500,0,400,5000,73.39,225.38,100,直接输出100
32.5447,100,500,0,400,5000,79.38,225.38,100,直接输出100
32.54777,100,500,0,400,5000,81.02,225.38,100,直接输出100
32.5518,100,500,0,400,5000,81.02,225.38,100,直接输出100
32.5571,100,500,0,400,5000,83.19,225.38,100,直接输出100
32.56408,100,500,0,400,5000,84.68,225.38,100,直接输出100
32.56909,100,500,0,400,5000,84.67,225.38,100,直接输出100
32.57986,100,500,0,400,5000,88.15,225.38,100,直接输出100
32.59401,100,500,0,400,5000,94.08,225.38,100,直接输出100
32.59844,100,500,0,400,5000,96,225.38,100,直接输出100
32.60426,100,500,0,400,5000,98.04,225.38,100,直接输出100
32.61079,100,500,0,400,5000,99.48,225.38,100,直接输出100
32.61526,100,500,0,400,5000,99.47,225.38,100,直接输出100
32.6264,100,500,0,400,5000,103.14,225.38,100,直接输出100
32.64013,100,500,0,400,5000,109.29,225.38,100,直接输出100
32.64491,100,500,0,400,5000,111.4,225.38,100,直接输出100
32.65119,100,500,0,400,5000,113.37,225.38,100,直接输出100
32.65711,100,500,0,400,5000,113.35,225.38,100,直接输出100
32.66725,100,500,0,400,5000,116.71,225.38,100,直接输出100
32.68058,100,500,0,400,5000,123.73,225.38,100,直接输出100
32.68393,100,500,0,400,5000,123.71,225.38,100,直接输出100
32.68832,100,500,0,400,5000,125.69,225.38,100,直接输出100
32.69411,100,500,0,400,5000,127.79,225.38,100,直接输出100
32.70069,100,500,0,400,5000,129.13,225.38,100,直接输出100
32.70519,100,500,0,400,5000,129.11,225.38,100,直接输出100
32.7163,100,500,0,400,5000,132.62,225.38,100,直接输出100
32.73006,100,500,0,400,5000,138.49,225.38,100,直接输出100
32.73482,100,500,0,400,5000,140.49,225.38,100,直接输出100
32.74108,100,500,0,400,5000,142.3,225.38,100,直接输出100
32.74704,100,500,0,400,5000,142.29,225.38,100,直接输出100
32.75715,100,500,0,400,5000,145.41,225.38,100,直接输出100
32.77045,100,500,0,400,5000,151.88,225.38,100,直接输出100
32.77375,100,500,0,400,5000,151.85,225.38,100,直接输出100
32.7781,100,500,0,400,5000,153.68,225.38,100,直接输出100
32.78381,100,500,0,400,5000,155.51,225.38,100,直接输出100
32.79048,100,500,0,400,5000,156.72,225.38,100,直接输出100
32.79505,100,500,0,400,5000,156.72,225.38,100,直接输出100
32.80612,100,500,0,400,5000,159.87,225.38,100,直接输出100
32.81994,100,500,0,400,5000,164.91,225.38,100,直接输出100
32.82465,100,500,0,400,5000,166.58,225.38,100,直接输出100
32.83086,100,500,0,400,5000,168.1,225.38,100,直接输出100
32.83688,100,500,0,400,5000,168.09,225.38,100,直接输出100
32.84695,100,500,0,400,5000,170.67,225.38,100,直接输出100
32.86019,100,500,0,400,5000,175.71,225.38,100,直接输出100
32.86341,100,500,0,400,5000,175.7,225.38,100,直接输出100
32.86764,100,500,0,400,5000,177.04,225.38,100,直接输出100
32.87321,100,500,0,400,5000,178.34,225.38,100,直接输出100
32.88007,100,500,0,400,5000,179.23,225.38,100,直接输出100
32.88477,100,500,0,400,5000,179.19,225.38,100,直接输出100
32.89575,100,500,0,400,5000,181.27,225.38,100,直接输出100
32.90968,100,500,0,400,5000,184.54,225.38,100,直接输出100
32.91432,100,500,0,400,5000,185.62,225.38,100,直接输出100
32.92042,100,500,0,400,5000,186.53,225.38,100,直接输出100
32.92658,100,500,0,400,5000,186.5,225.38,100,直接输出100
32.93655,100,500,0,400,5000,187.97,225.38,100,直接输出100
32.94967,100,500,0,400,5000,190.65,225.38,100,直接输出100
32.95272,100,500,0,400,5000,190.62,225.38,100,直接输出100
32.95674,100,500,0,400,5000,191.26,225.38,100,直接输出100
32.96202,100,500,0,400,5000,191.88,225.38,100,直接输出100
32.96898,100,500,0,400,5000,191.83,225.38,100,直接输出100
32.97402,100,500,0,400,5000,192.73,225.38,100,直接输出100
32.98476,100,500,0,400,5000,193.55,225.38,100,直接输出100
32.99889,100,500,0,400,5000,194.12,225.38,100,直接输出100
33.00328,100,500,0,400,5000,194.04,225.38,100,直接输出100
33.00904,100,500,0,400,5000,194.38,225.38,100,直接输出100
33.01564,100,500,0,400,5000,194.25,225.38,100,直接输出100
33.02016,100,500,0,400,5000,194.39,225.38,100,直接输出100
33.03127,100,500,0,400,5000,194.12,225.38,100,直接输出100
33.04504,100,500,0,400,5000,193.88,225.38,100,直接输出100
33.04978,100,500,0,400,5000,193.75,225.38,100,直接输出100
33.05602,100,500,0,400,5000,193.55,225.38,100,直接输出100
33.062,100,500,0,400,5000,193.39,225.38,100,直接输出100
33.0721,100,500,0,400,5000,193.04,225.38,100,直接输出100
33.08539,100,500,0,400,5000,192.57,225.38,100,直接输出100
33.08867,100,500,0,400,5000,192.45,225.38,100,直接输出100
33.09298,100,500,0,400,5000,192.29,225.38,100,直接输出100
33.09866,100,500,0,400,5000,192.07,225.38,100,直接输出100
33.10538,100,500,0,400,5000,191.8,225.38,100,直接输出100
33.10998,100,500,0,400,5000,191.59,225.38,100,直接输出100
33.12102,100,500,0,400,5000,191.04,225.38,100,直接输出100
33.13487,100,500,0,400,5000,190.25,225.38,100,直接输出100
33.13956,100,500,0,400,5000,190,225.38,100,直接输出100
33.14574,100,500,0,400,5000,189.55,225.38,100,直接输出100
33.1518,100,500,0,400,5000,189.12,225.38,100,直接输出100
33.16184,100,500,0,400,5000,188.46,225.38,100,直接输出100
33.17505,100,500,0,400,5000,187.37,225.38,100,直接输出100
33.17822,100,500,0,400,5000,187.14,225.38,100,直接输出100
33.18238,100,500,0,400,5000,186.8,225.38,100,直接输出100
33.18787,100,500,0,400,5000,186.39,225.38,100,直接输出100
33.19484,100,500,0,400,5000,185.8,225.38,100,直接输出100
33.19961,100,500,0,400,5000,185.42,225.38,100,直接输出100
33.21053,100,500,0,400,5000,184.49,225.38,100,直接输出100
33.22454,100,500,0,400,5000,183.11,225.38,100,直接输出100
33.22912,100,500,0,400,5000,182.66,225.38,100,直接输出100
33.23516,100,500,0,400,5000,182.04,225.38,100,直接输出100
33.24141,100,500,0,400,5000,181.38,225.38,100,直接输出100
33.24569,100,500,0,400,5000,180.9,225.38,100,直接输出100
33.25695,100,500,0,400,5000,179.47,225.38,100,直接输出100
33.2705,100,500,0,400,5000,177.82,225.38,100,直接输出100
33.27539,100,500,0,400,5000,177.15,225.38,100,直接输出100
33.28183,100,500,0,400,5000,176.31,225.38,100,直接输出100
33.28755,100,500,0,400,5000,175.51,225.38,100,直接输出100
33.29782,100,500,0,400,5000,174.04,225.38,100,直接输出100
33.31132,100,500,0,400,5000,171.99,225.38,100,直接输出100
33.3149,100,500,0,400,5000,171.44,225.38,100,直接输出100
33.31959,100,500,0,400,5000,170.71,225.38,100,直接输出100
33.32577,100,500,0,400,5000,169.67,225.38,100,直接输出100
33.33183,100,500,0,400,5000,168.68,225.38,100,直接输出100
33.34187,100,500,0,400,5000,166.94,225.38,100,直接输出100
33.35507,100,500,0,400,5000,164.44,225.38,100,直接输出100
33.35825,100,500,0,400,5000,163.86,225.38,100,直接输出100
33.36242,100,500,0,400,5000,163.08,225.38,100,直接输出100
33.36792,100,500,0,400,5000,161.98,225.38,100,直接输出100
33.37487,100,500,0,400,5000,160.64,225.38,100,直接输出100
33.37963,100,500,0,400,5000,159.73,225.38,100,直接输出100
33.39056,100,500,0,400,5000,157.48,225.38,100,直接输出100
33.40455,100,500,0,400,5000,154.45,225.38,100,直接输出100
33.40914,100,500,0,400,5000,153.44,225.38,100,直接输出100
33.41517,100,500,0,400,5000,152.11,225.38,100,直接输出100
33.42141,100,500,0,400,5000,150.63,225.38,100,直接输出100
33.42569,100,500,0,400,5000,149.6,225.38,100,直接输出100
33.43694,100,500,0,400,5000,146.9,225.38,100,直接输出100
33.4505,100,500,0,400,5000,143.47,225.38,100,直接输出100
33.45539,100,500,0,400,5000,142.24,225.38,100,直接输出100
33.46181,100,500,0,400,5000,140.57,225.38,100,直接输出100
33.46754,100,500,0,400,5000,139.08,225.38,100,直接输出100
33.47779,100,500,0,400,5000,136.33,225.38,100,直接输出100
33.49128,100,500,0,400,5000,132.63,225.38,100,直接输出100
33.49484,100,500,0,400,5000,131.66,225.38,100,直接输出100
33.49952,100,500,0,400,5000,130.29,225.38,100,直接输出100
33.50567,100,500,0,400,5000,128.56,225.38,100,直接输出100
33.51176,100,500,0,400,5000,126.83,225.38,100,直接输出100
33.52176,100,500,0,400,5000,123.92,225.38,100,直接输出100
33.53492,100,500,0,400,5000,131.09,225.38,100,直接输出100
33.53805,100,500,0,400,5000,131.09,225.38,100,直接输出100
33.54216,100,500,0,400,5000,133.1,225.38,100,直接输出100
33.54757,100,500,0,400,5000,135.19,225.38,100,直接输出100
33.55463,100,500,0,400,5000,136.63,225.38,100,直接输出100
33.55947,100,500,0,400,5000,136.63,225.38,100,直接输出100
33.57033,100,500,0,400,5000,140.25,225.38,100,直接输出100
33.58439,100,500,0,400,5000,146.12,225.38,100,直接输出100
33.58892,100,500,0,400,5000,148.16,225.38,100,直接输出100
33.59489,100,500,0,400,5000,149.93,225.38,100,直接输出100
33.60122,100,500,0,400,5000,149.93,225.38,100,直接输出100
33.60556,100,500,0,400,5000,153.1,225.38,100,直接输出100
33.61676,100,500,0,400,5000,157.13,225.38,100,直接输出100
33.63037,100,500,0,400,5000,159.58,225.38,100,直接输出100
33.63521,100,500,0,400,5000,161.39,225.38,100,直接输出100
33.64157,100,500,0,400,5000,163.13,225.38,100,直接输出100
33.64737,100,500,0,400,5000,165.97,225.38,100,直接输出100
33.65757,100,500,0,400,5000,165.97,225.38,100,直接输出100
33.67098,100,500,0,400,5000,171.48,225.38,100,直接输出100
33.67444,100,500,0,400,5000,172.91,225.38,100,直接输出100
33.67899,100,500,0,400,5000,172.91,225.38,100,直接输出100
33.68497,100,500,0,400,5000,175.87,225.38,100,直接输出100
33.69127,100,500,0,400,5000,175.87,225.38,100,直接输出100
33.69559,100,500,0,400,5000,175.87,225.38,100,直接输出100
33.7068,100,500,0,400,5000,178.57,225.38,100,直接输出100
33.72039,100,500,0,400,5000,184.39,225.38,100,直接输出100
33.72524,100,500,0,400,5000,184.39,225.38,100,直接输出100
33.73161,100,500,0,400,5000,185.78,225.38,100,直接输出100
33.7374,100,500,0,400,5000,187.96,225.38,100,直接输出100
33.7476,100,500,0,400,5000,187.96,225.38,100,直接输出100
33.76102,100,500,0,400,5000,192.16,225.38,100,直接输出100
33.76449,100,500,0,400,5000,193.19,225.38,100,直接输出100
33.76905,100,500,0,400,5000,194.51,225.38,100,直接输出100
33.77505,100,500,0,400,5000,195.42,225.38,100,直接输出100
33.78133,100,500,0,400,5000,195.42,225.38,100,直接输出100
33.78563,100,500,0,400,5000,197.42,225.38,100,直接输出100
33.79685,100,500,0,400,5000,197.42,225.38,100,直接输出100
33.81042,100,500,0,400,5000,201.53,225.38,100,直接输出100
33.81528,100,500,0,400,5000,201.53,225.38,100,直接输出100
33.82166,100,500,0,400,5000,203.36,225.38,100,直接输出100
33.82743,100,500,0,400,5000,203.36,225.38,100,直接输出100
33.83764,100,500,0,400,5000,205.05,225.38,100,直接输出100
33.85107,100,500,0,400,5000,207.64,225.38,100,直接输出100
33.85456,100,500,0,400,5000,207.64,225.38,100,直接输出100
33.85915,100,500,0,400,5000,208.46,225.38,100,直接输出100
33.86517,100,500,0,400,5000,209.23,225.38,100,直接输出100
33.87141,100,500,0,400,5000,209.23,225.38,100,直接输出100
33.87568,100,500,0,400,5000,210.45,225.38,100,直接输出100
33.88692,100,500,0,400,5000,211.96,225.38,100,直接输出100
33.90046,100,500,0,400,5000,213.39,225.38,100,直接输出100
33.90533,100,500,0,400,5000,214.07,225.38,100,直接输出100
33.91174,100,500,0,400,5000,214.48,225.38,100,直接输出100
33.91748,100,500,0,400,5000,214.48,225.38,100,直接输出100
33.92771,100,500,0,400,5000,215.53,225.38,100,直接输出100
33.94116,100,500,0,400,5000,217.12,225.38,100,直接输出100
33.94468,100,500,0,400,5000,217.12,225.38,100,直接输出100
33.94931,100,500,0,400,5000,217.6,225.38,100,直接输出100
